Date,V1,V2,V3,I1,I2,I3,Total kW,Total kvar,Total kVA,Total PF,Frequency,kW L1,kW L2,kW L3,kvar L1,kvar L2,kvar L3,kVA L1,kVA L2,kVA L3,Power factor L1,Power factor L2,Power factor L3
2019-10-20 21:36:47.217490,268840,22,3333,12332,42323,342,4545,23216,23349,6546,0,0,3434,3434,3434,5553,3434,13,14,15,16,3212,3322,
2019-10-20 21:36:47.261844,268840,22,3333,12332,42323,342,4545,23216,23349,6546,0,0,3434,3434,3434,5553,3434,13,14,15,16,3212,3322,
2019-10-20 21:36:47.305583,268840,22,3333,12332,42323,342,4545,23216,23349,6546,0,0,3434,3434,3434,5553,3434,13,14,15,16,3212,3322,
2019-10-20 21:36:47.349717,268840,22,3333,12332,42323,342,4545,23216,23349,6546,0,0,3434,3434,3434,5553,3434,13,14,15,16,3212,3322,
2019-10-20 21:36:47.393410,268840,22,3333,12332,42323,342,4545,23216,23349,6546,0,0,3434,3434,3434,5553,3434,13,14,15,16,3212,3322,
2019-10-20 21:36:47.439619,268840,22,3333,12332,42323,342,4545,23216,23349,6546,0,0,3434,3434,3434,5553,3434,13,14,15,16,3212,3322,
2019-10-20 21:36:47.481437,268840,22,3333,12332,42323,342,4545,23216,23349,6546,0,0,3434,3434,3434,5553,3434,13,14,15,16,3212,3322,
2019-10-20 21:36:47.525123,268840,22,3333,12332,42323,342,4545,23216,23349,6546,0,0,3434,3434,3434,5553,3434,13,14,15,16,3212,3322,
2019-10-20 21:36:47.569960,268840,22,3333,12332,42323,342,4545,23216,23349,6546,0,0,3434,3434,3434,5553,3434,13,14,15,16,3212,3322,
2019-10-20 21:36:47.612066,268840,22,3333,12332,42323,342,4545,23216,23349,6546,0,0,3434,3434,3434,5553,3434,13,14,15,16,3212,3322,
2019-10-20 21:36:47.655936,268840,22,3333,12332,42323,342,4545,23216,23349,6546,0,0,3434,3434,3434,5553,3434,13,14,15,16,3212,3322,
2019-10-20 21:36:47.699521,268840,22,3333,12332,42323,342,4545,23216,23349,6546,0,0,3434,3434,3434,5553,3434,13,14,15,16,3212,3322,
2019-10-20 21:36:47.743394,268841,22,3333,12332,42323,342,4545,23216,23349,6546,0,0,3434,3434,3434,5553,3434,13,14,15,16,3212,3322,
2019-10-20 21:36:47.787648,268841,22,3333,12332,42323,342,4545,23216,23349,6546,0,0,3434,3434,3434,5553,3434,13,14,15,16,3212,3322,
2019-10-20 21:36:47.831584,268841,22,3333,12332,42323,342,4545,23216,23349,6546,0,0,3434,3434,3434,5553,3434,13,14,15,16,3212,3322,
2019-10-20 21:36:47.875408,268841,22,3333,12332,42323,342,4545,23216,23349,6546,0,0,3434,3434,3434,5553,3434,13,14,15,16,3212,3322,
2019-10-20 21:36:47.918983,268841,22,3333,12332,42323,342,4545,23216,23349,6546,0,0,3434,3434,3434,5553,3434,13,14,15,16,3212,3322,
2019-10-20 21:36:47.963325,268841,22,3333,12332,42323,342,4545,23216,23349,6546,0,0,3434,3434,3434,5553,3434,13,14,15,16,3212,3322,
2019-10-20 21:36:48.6705,268841,22,3333,12332,42323,342,4545,23216,23349,6546,0,0,3434,3434,3434,5553,3434,13,14,15,16,3212,3322,
2019-10-20 21:36:48.52488,268841,22,3333,12332,42323,342,4545,23216,23349,6546,0,0,3434,3434,3434,5553,3434,13,14,15,16,3212,3322,
2019-10-20 21:36:48.96780,268841,22,3333,12332,42323,342,4545,23216,23349,6546,0,0,3434,3434,3434,5553,3434,13,14,15,16,3212,3322,
2019-10-20 21:36:48.140829,268841,22,3333,12332,42323,342,4545,23216,23349,6546,0,0,3434,3434,3434,5553,3434,13,14,15,16,3212,3322,
2019-10-20 21:36:48.184163,268841,22,3333,12332,42323,342,4545,23216,23349,6546,0,0,3434,3434,3434,5553,3434,13,14,15,16,3212,3322,
2019-10-20 21:36:48.229144,268842,22,3333,12332,42323,342,4545,23216,23349,6546,0,0,3434,3434,3434,5553,3434,13,14,15,16,3212,3322,
2019-10-20 21:36:48.271975,268842,22,3333,12332,42323,342,4545,23216,23349,6546,0,0,3434,3434,3434,5553,3434,13,14,15,16,3212,3322,
2019-10-20 21:36:48.315872,268842,22,3333,12332,42323,342,4545,23216,23349,6546,0,0,3434,3434,3434,5553,3434,13,14,15,16,3212,3322,
